ID;weight;height;age;dateOfBirth;fullName;gender;smoking;drinking
M9GRXFQC;55;185;24;1993-06-19;b g;FEMALE;Yes;No
4T3FO25M;104;195;57;1960-11-05;j g;MALE;No;Yes
9HM3ACP9;74;198;60;1957-08-10;c g;FEMALE;Yes;Yes
EYJH74B3;69;197;74;1943-02-22;c g;FEMALE;No;Yes
GIDTA59Y;97;179;41;1977-01-31;a o;FEMALE;Yes;No
LZUGN2LQ;68;191;14;2003-03-03;b l;FEMALE;Yes;Yes
YRTK2T1Z;99;175;55;1962-02-13;j g;MALE;Yes;No
ZSDTTK3A;100;198;17;2000-11-26;b l;FEMALE;No;Yes
QBW61HZ0;63;163;43;1974-03-27;t l;MALE;Yes;Yes
UNAIIESV;90;191;12;2005-10-09;k g;MALE;Yes;Yes
N02ZLKS0;79;164;45;1972-10-15;a o;FEMALE;No;No
FXAUCQQU;80;171;58;1960-01-12;b l;FEMALE;Yes;No
924PWLDY;66;177;46;1971-08-16;c l;FEMALE;No;No
QY9DBXWO;99;197;47;1970-04-20;a o;FEMALE;No;Yes
URARHJDP;56;166;59;1958-08-16;j l;MALE;Yes;No
HSUBT15I;115;186;11;2006-11-18;j o;MALE;No;No
EH15PZDY;66;189;61;1956-11-16;a l;FEMALE;No;No
9E0OFBJO;41;166;11;2006-07-26;a g;FEMALE;Yes;Yes
04Y4N5J0;92;175;76;1941-10-19;b g;FEMALE;No;No
9LSK659P;54;167;68;1949-12-28;t g;MALE;No;No
RBMXP550;85;169;52;1965-11-22;b l;FEMALE;Yes;Yes
N1TNS69O;64;170;24;1993-12-06;c l;FEMALE;No;No
VEH6U4CY;86;182;26;1992-01-01;k o;MALE;No;No
DO7OCKVR;87;166;38;1979-06-18;t o;MALE;No;No
EOWAUVPL;118;192;37;1980-10-28;j o;MALE;No;No
YS5P6O5I;113;184;16;2001-02-28;k o;MALE;No;Yes
LA7FITGP;46;175;20;1998-01-31;a o;FEMALE;Yes;No
OJG7PVE8;75;164;59;1959-01-25;b l;FEMALE;No;Yes
LP8AH8SI;100;199;38;1980-01-24;b l;FEMALE;Yes;No
C86T4FGB;61;168;12;2005-08-23;t o;MALE;No;No
Y9BDORTH;93;185;15;2002-09-30;j o;MALE;Yes;Yes
D2OX7WUY;94;180;49;1968-12-08;k l;MALE;Yes;Yes
3JSM0CS1;82;166;31;1986-11-23;j g;MALE;Yes;No
AJPB3MF9;66;182;13;2004-04-11;t o;MALE;Yes;No
4DLTFQEA;109;199;37;1980-11-22;b o;FEMALE;No;No
FLXKE4DI;83;172;70;1947-05-20;j g;MALE;No;Yes
W32GS6S8;100;196;32;1985-03-04;j l;MALE;No;Yes
GS0NDMZT;80;175;25;1992-11-05;k o;MALE;No;Yes
203FD467;82;167;55;1962-03-10;t o;MALE;Yes;Yes
785SXI54;94;185;68;1949-05-01;b o;FEMALE;No;Yes
SGMH3AKI;89;178;66;1951-03-01;k g;MALE;Yes;Yes
2L0WJTGY;57;185;58;1959-06-15;c l;FEMALE;Yes;Yes
V670L34J;64;162;16;2001-12-29;c l;FEMALE;No;No
FLXQ8Y7P;48;167;15;2002-11-04;b o;FEMALE;No;No
A6NG138T;62;165;11;2006-12-30;k o;MALE;No;Yes
PVZUIZT6;78;198;33;1984-09-18;c g;FEMALE;Yes;Yes
R76EJOIF;70;178;33;1984-06-08;c o;FEMALE;Yes;Yes
81AWIAXR;65;176;68;1949-09-22;b g;FEMALE;Yes;Yes
M8LNU1A1;75;175;18;1999-10-27;k l;MALE;No;Yes
PXAOXCTM;72;173;30;1987-11-29;t g;MALE;No;Yes
IHP9VRGD;60;165;46;1971-07-28;t o;MALE;Yes;Yes
WAV9JMSW;89;177;46;1971-06-24;a l;FEMALE;Yes;Yes
ETJBA8CX;41;170;17;2001-01-22;b l;FEMALE;No;Yes
9Z7P0NGQ;76;175;44;1973-03-13;c o;FEMALE;No;Yes
51ZCVX1T;39;163;24;1993-09-30;a l;FEMALE;No;Yes
45K32N18;39;162;16;2001-11-10;a o;FEMALE;Yes;No
RAUWY2FM;69;186;15;2002-02-24;a g;FEMALE;No;Yes
QGRU5S5O;59;178;25;1992-05-20;j l;MALE;Yes;No
7ACG89DZ;56;163;11;2007-01-25;b o;FEMALE;No;Yes
E0BE4VRM;58;184;76;1941-02-19;a g;FEMALE;No;Yes
SAFWDZCS;74;181;22;1995-03-03;k o;MALE;No;No
LN41IMLX;74;169;22;1995-05-03;t g;MALE;Yes;Yes
9F77C17A;53;162;60;1957-03-14;b o;FEMALE;Yes;Yes
V0TLIAQN;77;178;50;1967-08-21;k l;MALE;No;Yes
5Z983FLG;60;167;28;1989-06-19;a l;FEMALE;Yes;Yes
S0VYNPTJ;113;199;75;1942-05-05;a o;FEMALE;No;Yes
KGW9HI3I;68;198;32;1985-12-11;b o;FEMALE;No;Yes
DC09QB0G;82;180;42;1975-11-02;a g;FEMALE;No;No
8NRUJU84;66;175;77;1941-01-24;a g;FEMALE;Yes;No
4J2TOKVN;44;169;36;1981-09-07;b l;FEMALE;Yes;Yes
YKX90V3I;93;189;27;1991-01-11;k g;MALE;Yes;Yes
8NEYDJBV;94;167;38;1979-02-19;t g;MALE;Yes;Yes
JVP6PYIJ;94;191;62;1955-10-20;c g;FEMALE;No;Yes
0ZZLG2OV;51;181;17;2000-07-11;a g;FEMALE;No;No
G0OK2J2P;60;174;42;1975-06-03;t o;MALE;No;No
KGGTXBKR;94;179;67;1950-03-27;c o;FEMALE;No;Yes
V0MXBW4I;74;184;36;1981-11-08;k l;MALE;Yes;Yes
WF26A86R;91;190;23;1994-12-15;b o;FEMALE;No;No
0HEV9JJF;47;163;37;1980-06-15;k o;MALE;No;Yes
9SWVN95I;65;164;70;1947-11-23;a o;FEMALE;No;No
MTUGNUWG;92;193;44;1974-01-16;t l;MALE;No;No
IJ9MJCJR;118;191;57;1960-05-15;j o;MALE;No;Yes
RXLOID60;93;167;74;1943-04-30;t o;MALE;No;Yes
CIE2DVZD;75;160;57;1960-04-01;b o;FEMALE;No;No
CYLKVDCW;47;165;14;2003-03-08;b g;FEMALE;No;Yes
JJYMX7B3;91;167;74;1944-01-09;t o;MALE;Yes;No
G6YY4XA7;77;171;74;1943-11-25;t g;MALE;No;Yes
CHP05TSJ;57;178;50;1967-12-22;c o;FEMALE;No;No
G6LXVVXQ;41;171;36;1981-12-24;b o;FEMALE;No;Yes
HE2YC3TX;71;195;47;1970-04-16;c l;FEMALE;No;No
IWU7NBRW;98;175;66;1952-01-25;t g;MALE;Yes;Yes
HHMC3MKR;97;195;46;1971-10-25;t o;MALE;Yes;No
VD7HX9C9;43;171;51;1966-04-14;a g;FEMALE;No;No
QWRK8G2T;86;169;9;2008-10-23;c l;FEMALE;Yes;Yes
G60GT94M;109;197;53;1964-10-16;c g;FEMALE;Yes;Yes
LLY7EA21;49;164;36;1982-01-12;b l;FEMALE;No;Yes
7Q1SN97D;76;188;76;1941-05-15;c l;FEMALE;Yes;No
3B20G2ZR;73;194;11;2006-08-05;a g;FEMALE;Yes;No
CXWJRC9C;89;199;47;1970-03-10;c g;FEMALE;Yes;Yes
NS0SIX0X;112;194;14;2003-10-23;k l;MALE;No;No
TXX6QCCA;97;178;45;1972-11-19;t g;MALE;No;No
9S6XBC67;95;184;20;1997-04-20;k o;MALE;Yes;Yes
NVWM3WTV;72;187;64;1953-09-13;c g;FEMALE;No;Yes
EGWEALYE;70;200;69;1948-07-25;a o;FEMALE;Yes;Yes
NDKIC1SA;117;198;37;1980-08-21;b l;FEMALE;Yes;No
EIECMQ5J;89;184;9;2008-05-01;t l;MALE;Yes;No
HJU67QSL;71;161;27;1990-08-15;c l;FEMALE;Yes;No
PI0EMRYN;126;198;76;1941-03-25;j l;MALE;No;No
P9E0E68A;118;198;72;1945-04-27;c o;FEMALE;No;No
N5XC674B;87;192;43;1974-09-25;j g;MALE;Yes;Yes
AQBSRKDU;105;178;44;1973-10-18;k g;MALE;No;Yes
1QDTPMQG;49;179;76;1941-08-18;a g;FEMALE;No;No
YQN0HD3L;86;174;64;1953-08-27;c l;FEMALE;No;Yes
JS4ZIRY7;46;165;16;2001-11-20;c l;FEMALE;Yes;No
UB963TSM;42;162;22;1995-02-18;j o;MALE;Yes;Yes
G8I8OQ79;92;195;27;1991-01-06;a l;FEMALE;Yes;Yes
JYFN081Y;63;169;32;1985-11-26;j g;MALE;Yes;No
26L2ADBU;63;183;42;1975-10-17;t o;MALE;No;No
7IXTIZK4;90;195;46;1971-07-18;a l;FEMALE;Yes;Yes
JBRJ8HMC;83;177;36;1981-08-31;k l;MALE;No;Yes
YLCO0BZG;113;198;70;1947-06-26;k g;MALE;No;Yes
1R2CK4AC;101;200;60;1957-11-02;j l;MALE;No;No
ELTCEB93;84;165;76;1941-08-27;c l;FEMALE;No;Yes
CZUPR76Y;76;187;37;1980-11-22;k g;MALE;No;No
OJ84Q9LO;84;193;10;2007-12-18;t o;MALE;Yes;Yes
8RJP2LO4;88;194;40;1977-03-13;c l;FEMALE;No;No
KLT354EG;49;171;34;1983-03-05;b o;FEMALE;Yes;No
4CSS6XGI;76;190;40;1977-08-31;j l;MALE;Yes;Yes
Q0ZJZU6X;94;174;36;1981-11-25;j g;MALE;No;No
MPMGLQQQ;98;191;57;1961-01-26;t g;MALE;Yes;No
5CC5XHRT;65;184;14;2003-07-18;j o;MALE;Yes;Yes
PWO27H0K;70;194;26;1991-04-16;c l;FEMALE;Yes;Yes
UAG5YHTB;91;173;58;1959-02-12;j o;MALE;No;Yes
YCXWUOYT;33;161;51;1966-12-07;b g;FEMALE;Yes;No
CZOH7JCJ;85;176;9;2008-12-20;b o;FEMALE;No;No
WVQXJJT7;103;186;15;2002-06-05;b o;FEMALE;Yes;No
QDZ9NYN8;74;196;36;1981-07-03;c o;FEMALE;Yes;No
KX1MO921;60;166;35;1982-05-29;c l;FEMALE;No;Yes
RX57SKI0;64;175;32;1985-03-17;c l;FEMALE;Yes;Yes
314D8IOU;85;167;20;1997-05-05;j o;MALE;Yes;No
70ZIHSPH;87;161;23;1994-11-16;t g;MALE;Yes;Yes
JXPOJXML;84;172;33;1984-07-03;c o;FEMALE;No;Yes
0UPE70S8;59;165;65;1952-10-13;a o;FEMALE;Yes;No
36WHCMVP;72;162;74;1943-10-11;c g;FEMALE;No;Yes
F851WNEW;66;167;54;1963-09-06;k g;MALE;No;Yes
CQKUDGLT;72;165;39;1978-05-30;k g;MALE;No;No
DCEVRF2A;44;162;60;1957-03-27;j o;MALE;No;Yes
9SIYRNVJ;102;194;65;1952-07-17;a o;FEMALE;Yes;Yes
Z4A5Q26M;79;183;58;1959-05-10;c l;FEMALE;No;No
9ZPCOPKO;87;174;77;1940-04-04;b o;FEMALE;No;Yes
ICHN0SFZ;53;168;68;1949-12-07;b o;FEMALE;No;No
O0XL37EK;65;194;37;1980-03-14;c o;FEMALE;No;No
ONSXXL3T;81;162;58;1959-07-11;b g;FEMALE;No;Yes
YN1XC8C9;70;177;62;1955-06-17;c g;FEMALE;No;Yes
D4R862R1;72;184;77;1940-03-19;k l;MALE;No;No
0WIRNJXG;45;170;37;1980-05-27;c o;FEMALE;Yes;No
0GSTFFQE;84;170;18;1999-03-14;j o;MALE;No;Yes
UXVT1KR5;101;173;75;1942-08-08;j o;MALE;Yes;No
LAVLVPHP;78;190;21;1996-10-14;c o;FEMALE;No;Yes
G1BWZ29M;68;168;71;1946-10-10;j o;MALE;Yes;Yes
DOT4SPD4;97;199;13;2004-04-06;b o;FEMALE;Yes;Yes
ED6YAK2N;73;164;45;1972-12-04;c l;FEMALE;No;Yes
6YDKG1QX;83;171;52;1965-06-29;a g;FEMALE;Yes;No
OY5VWZTA;44;170;74;1943-02-18;b o;FEMALE;No;No
CPMAY0EE;85;197;17;2000-12-05;k l;MALE;Yes;No
N3HIY13M;43;163;44;1973-12-16;t g;MALE;Yes;No
1JC2GLYH;105;199;46;1971-09-24;k g;MALE;No;Yes
VXDUXJHY;63;167;46;1971-11-10;j o;MALE;No;No
ZBV5VX68;91;177;13;2005-02-04;b g;FEMALE;Yes;No
FXAAYI0M;83;186;75;1942-11-30;t g;MALE;Yes;Yes
LYKY34LP;99;199;52;1965-08-20;k g;MALE;No;No
TWDZVR7F;99;194;35;1982-12-29;k g;MALE;Yes;Yes
MM4VW03P;100;181;44;1973-12-26;t l;MALE;No;No
W1X3SHD9;105;188;76;1942-01-15;k g;MALE;No;No
JKNZIRFO;124;200;15;2002-11-15;t o;MALE;Yes;Yes
WHICRTXK;92;192;12;2005-11-01;k g;MALE;No;No
HHV2ZVT2;74;183;23;1994-09-13;b o;FEMALE;Yes;Yes
UWC0DWLL;53;165;43;1974-09-25;j l;MALE;Yes;Yes
8BVXG4P1;83;173;8;2009-04-11;k l;MALE;No;Yes
EJNTU708;64;177;69;1948-03-09;j g;MALE;No;No
JOH5DJZC;65;162;50;1967-05-03;t l;MALE;No;Yes
OVLLMCLS;90;196;73;1944-11-13;a o;FEMALE;No;Yes
UW94V3UH;115;190;41;1976-12-26;t o;MALE;Yes;Yes
HFCT0KEV;77;185;62;1955-05-24;k o;MALE;Yes;Yes
B2ST3MUL;54;161;40;1977-08-28;a g;FEMALE;No;No
3T20XEU1;114;191;35;1982-10-13;t l;MALE;Yes;Yes
2ENBQBYA;51;171;71;1946-09-18;b g;FEMALE;No;Yes
P43HFI4H;89;181;66;1951-06-22;c g;FEMALE;Yes;No
6JQXWD0Y;110;194;51;1966-06-29;a g;FEMALE;No;No
XTZVS5MD;93;179;36;1981-12-01;k o;MALE;No;No
Q5T9XXCO;47;169;24;1994-01-14;b o;FEMALE;No;No
CHAAOE3S;76;166;62;1955-08-28;k o;MALE;No;Yes
L2JODAXL;88;173;62;1955-04-03;t g;MALE;No;No
MJF74DI7;93;176;37;1980-12-23;c g;FEMALE;Yes;Yes
7V320FXJ;93;179;67;1950-09-28;j o;MALE;Yes;Yes
WAALQ4A6;69;172;36;1981-09-26;t o;MALE;Yes;No
V3E9FMKW;55;161;61;1956-09-14;a o;FEMALE;Yes;No
5RQDZHKL;77;168;76;1942-01-04;k g;MALE;No;No
B18IPDAY;90;183;42;1975-04-04;a o;FEMALE;No;Yes
2QO2NTHS;45;164;52;1966-01-28;b o;FEMALE;No;Yes
CO8DFFA3;85;189;12;2005-07-26;k o;MALE;Yes;Yes
Q5M1LP6T;105;198;21;1996-03-09;c l;FEMALE;Yes;No
0L70LVKK;102;200;75;1943-01-13;b l;FEMALE;No;No
4PMOT3EM;68;198;51;1966-06-24;a g;FEMALE;Yes;Yes
Q3YAWYTH;33;161;25;1992-03-24;b g;FEMALE;No;Yes
1MP8IOW4;87;180;73;1945-01-23;a l;FEMALE;Yes;No
UG2320EY;70;182;29;1988-05-07;a o;FEMALE;No;No
3A6Q6QB9;71;195;12;2005-06-17;b o;FEMALE;No;No
JTMT26DY;53;163;69;1948-12-18;k g;MALE;No;Yes
H0X012HO;67;164;57;1960-07-28;a g;FEMALE;Yes;Yes
GH1ZYBXE;94;167;76;1941-09-15;t l;MALE;Yes;Yes
4T8BA9D7;52;170;24;1993-04-06;k g;MALE;No;Yes
NVX84AT5;89;181;30;1987-02-23;c o;FEMALE;No;No
0LIOHPMZ;87;163;54;1963-04-26;t o;MALE;Yes;Yes
MWMNM8DD;117;198;63;1954-12-16;a o;FEMALE;Yes;No
Q9BW006O;101;197;25;1992-09-19;t l;MALE;Yes;Yes
MLDCU9AZ;104;186;42;1975-07-17;b g;FEMALE;No;Yes
9HZER3KO;57;174;27;1990-07-13;t g;MALE;Yes;Yes
ZJ6CF7US;110;180;15;2002-04-17;k o;MALE;Yes;Yes
A29CHJ7K;47;170;40;1977-02-28;c l;FEMALE;Yes;No
B9KNMWE1;93;185;21;1996-07-03;j g;MALE;No;Yes
0KSWK5P3;70;160;37;1981-02-07;b g;FEMALE;Yes;Yes
3NW8RBO6;63;172;13;2004-11-30;j g;MALE;No;Yes
WFLFLSIL;51;171;62;1955-02-21;t o;MALE;Yes;No
T3AEVETL;102;190;37;1980-03-20;j o;MALE;No;Yes
BP4FN1Q1;103;176;11;2006-09-01;j l;MALE;No;No
9APZOGKV;79;195;26;1991-11-30;b o;FEMALE;Yes;No
SHFRSO7G;114;192;66;1952-01-07;j g;MALE;No;Yes
PJYN02YO;105;188;56;1961-05-22;t o;MALE;Yes;Yes
FJNKWCYJ;82;160;59;1958-02-18;j g;MALE;Yes;Yes
2PDGQGPX;56;183;32;1985-02-13;b o;FEMALE;Yes;Yes
9XFKUAE0;87;196;16;2001-12-07;a l;FEMALE;No;Yes
5WHFKGYO;51;168;35;1982-02-11;b o;FEMALE;Yes;No
UQF2DFKZ;90;173;47;1970-12-23;k g;MALE;Yes;No
B7ZS0SC6;58;172;72;1945-08-22;j l;MALE;No;No
34W3L5E1;84;193;71;1946-11-07;b l;FEMALE;Yes;Yes
MT4GG3FJ;70;176;25;1992-04-28;j o;MALE;Yes;Yes
MYZWSPKQ;88;197;19;1998-08-16;c g;FEMALE;No;No
IRP9FBIV;86;164;74;1943-04-10;k g;MALE;Yes;Yes
HQPLI9YL;90;165;46;1971-07-28;t l;MALE;Yes;Yes
TNH62319;97;189;47;1970-10-06;c g;FEMALE;Yes;No
8UUJUY2L;105;194;73;1944-03-31;k o;MALE;Yes;No
CEZ3WHKQ;89;164;72;1945-02-11;k l;MALE;No;Yes
JDMGF2Z1;80;167;36;1981-04-13;b o;FEMALE;Yes;No
WLPTVB8X;71;169;51;1966-03-24;b g;FEMALE;No;No
9IGT0TG8;78;182;33;1984-07-05;j g;MALE;Yes;No
31N5UXX3;67;186;33;1984-12-03;k g;MALE;Yes;Yes
SPVIL678;68;166;20;1997-10-13;a l;FEMALE;No;Yes
15YD1B33;49;168;28;1989-02-11;c l;FEMALE;No;Yes
JOKFSQB1;104;194;24;1993-11-17;k g;MALE;Yes;Yes
SY7NKIY6;70;173;77;1941-01-21;k g;MALE;No;No
JRJJ2UVH;53;171;66;1951-10-27;t l;MALE;Yes;No
L9E45I0I;64;166;71;1946-07-25;k o;MALE;No;No
ZXPJ88T8;107;189;28;1989-05-24;c g;FEMALE;No;No
XJGLAOCY;87;179;78;1940-01-10;k o;MALE;No;Yes
14TQOHXK;64;174;62;1955-04-02;c o;FEMALE;No;No
2I1YLCIV;66;162;30;1987-08-12;j l;MALE;No;No
KO1H6BOP;63;169;44;1973-11-04;j o;MALE;No;No
8KNQGRTI;83;174;37;1980-09-05;c l;FEMALE;No;Yes
WQHVBQ1T;100;176;37;1981-01-21;j o;MALE;No;No
TXMOMX5B;55;170;69;1948-03-26;k o;MALE;Yes;Yes
AD8PLXS4;91;175;34;1983-09-29;j g;MALE;No;Yes
14NDCU6R;95;191;9;2008-06-10;c l;FEMALE;No;Yes
IJB1XXRV;84;199;75;1942-12-16;j g;MALE;No;No
ZYM3PFJ0;70;200;63;1954-12-29;c o;FEMALE;No;No
RVDPL0C3;83;198;55;1962-06-09;t o;MALE;No;No
FRKAO0K7;93;193;17;2000-03-13;a o;FEMALE;No;No
UYM856ID;48;178;67;1950-10-05;b o;FEMALE;Yes;No
UZM85IAF;66;190;18;2000-02-08;c o;FEMALE;No;Yes
8XSVYTGU;65;183;77;1940-02-20;k l;MALE;Yes;No
UL4X0P2U;116;194;77;1940-02-25;j g;MALE;No;Yes
DGUKU7PF;68;172;29;1988-03-15;b l;FEMALE;Yes;No
GSCMRAEQ;86;163;62;1955-06-14;t g;MALE;Yes;Yes
BFOWZTNX;78;168;71;1946-10-05;c o;FEMALE;No;Yes
10597X1C;90;164;19;1998-05-11;t o;MALE;Yes;No
97SN0TU1;76;182;11;2006-03-04;j o;MALE;No;Yes
2XQ9FBV7;100;183;66;1951-07-17;a l;FEMALE;Yes;No
ALXH4KUJ;66;195;24;1993-11-24;a l;FEMALE;No;Yes
CTDXIBA8;47;164;65;1952-09-08;b l;FEMALE;Yes;Yes
UK4QZZ56;69;178;50;1967-12-18;c o;FEMALE;Yes;Yes
UH48LB82;93;185;48;1969-03-01;j g;MALE;No;Yes
2YAERG20;49;167;64;1953-10-28;a g;FEMALE;Yes;No
2JN1YZRU;76;194;10;2007-09-29;k g;MALE;No;No
HMLWC80D;69;184;63;1954-04-13;t l;MALE;No;No
S7TF47FI;62;176;37;1980-02-21;j o;MALE;No;No
KHFLL1UK;64;181;56;1961-06-13;t g;MALE;No;Yes
OE3XLZ1S;41;170;46;1971-11-08;b g;FEMALE;No;No
VW2NESSE;97;188;53;1964-11-17;a l;FEMALE;Yes;No
BCP6V93F;105;189;68;1949-12-31;t g;MALE;No;Yes
EAF5XR5D;81;192;10;2008-01-26;a g;FEMALE;Yes;Yes
B020581O;65;183;72;1945-07-03;t l;MALE;Yes;No
XESH6YCL;95;195;42;1976-02-07;t o;MALE;No;Yes
5V3Z46G1;91;179;72;1946-01-07;a l;FEMALE;No;No
5PMK3XNB;90;197;40;1978-01-12;t g;MALE;Yes;No
99LPBX2J;81;177;39;1978-03-06;c l;FEMALE;No;Yes
67C4LBCS;68;191;18;1999-02-23;b l;FEMALE;Yes;Yes
P2SEZ48I;98;199;44;1973-05-17;j g;MALE;Yes;Yes
0TJ427FM;88;194;44;1973-09-22;a l;FEMALE;No;No
NU1SSUXY;82;175;36;1981-08-16;t g;MALE;No;Yes
NMGC1LZS;88;191;47;1970-05-19;j g;MALE;No;Yes
N39NQW56;115;195;46;1972-02-07;t g;MALE;Yes;No
YANWLZHH;83;164;42;1975-04-16;k l;MALE;No;Yes
755GU2RW;59;167;53;1964-12-01;a g;FEMALE;No;Yes
CPQ5FJL8;86;197;76;1941-06-24;c l;FEMALE;Yes;No
03K1JT02;89;191;10;2007-10-29;b o;FEMALE;No;No
R2MS4NL8;90;170;57;1960-03-26;b g;FEMALE;Yes;No
UUT2Y0E1;103;196;68;1949-02-22;t o;MALE;Yes;No
HSJT5N4S;70;169;26;1991-09-26;k g;MALE;No;No
8F7F4HQ0;101;195;43;1974-03-25;k o;MALE;No;Yes
O6K4K5PM;102;188;11;2007-01-06;c l;FEMALE;Yes;No
6CZS34JO;46;171;20;1997-08-22;b o;FEMALE;No;No
1QP8TEQU;115;185;36;1981-09-08;j g;MALE;Yes;Yes
UB2NHYDB;113;193;58;1959-08-03;t g;MALE;No;Yes
XAGB642M;77;190;16;2001-11-21;c l;FEMALE;No;No
LVPEPIWG;102;176;47;1970-09-10;j l;MALE;Yes;Yes
R84VNSDF;65;184;24;1993-12-17;b l;FEMALE;No;Yes
NX4X4MZW;113;197;53;1964-09-08;j o;MALE;Yes;No
0F6HVTNX;103;195;9;2008-08-31;t g;MALE;No;Yes
ZNSN9XUY;60;173;15;2002-04-16;b g;FEMALE;Yes;No
LANKLYSA;98;198;32;1985-11-24;c o;FEMALE;Yes;No
L5I7B1LA;92;172;57;1961-01-12;a l;FEMALE;Yes;Yes
0Z24DYNM;66;186;74;1943-12-11;b g;FEMALE;No;No
IQT4JKZS;93;192;44;1973-11-05;t o;MALE;No;No
ZCVIY9FR;47;165;39;1978-07-14;b l;FEMALE;Yes;Yes
5QHS7QS8;81;200;34;1983-02-19;b o;FEMALE;Yes;No
LOP6A7M4;99;188;66;1952-01-21;b l;FEMALE;Yes;Yes
X9J7UGGQ;92;191;21;1996-02-26;c g;FEMALE;No;No
3LHADJVK;66;172;77;1940-08-05;k l;MALE;Yes;No
CLVV54QR;103;200;59;1958-11-08;b o;FEMALE;Yes;Yes
9NYWR8G7;55;167;34;1983-08-03;j l;MALE;No;Yes
3ZBV8N20;56;169;10;2007-06-14;k o;MALE;Yes;No
VHSJUQO2;53;183;41;1976-03-03;b l;FEMALE;No;Yes
1TTKKCX0;43;169;69;1949-02-07;a o;FEMALE;Yes;Yes
HTT7XSEY;50;163;38;1979-03-07;c l;FEMALE;No;Yes
SR1Q4TH9;97;187;22;1995-04-04;c l;FEMALE;No;Yes
T48GLA5K;76;187;14;2003-06-28;k g;MALE;Yes;Yes
41HYPDQG;56;166;51;1966-05-25;j o;MALE;No;Yes
80L23J70;59;180;17;2000-08-12;a o;FEMALE;No;Yes
0I0LIHBO;99;198;71;1946-02-25;t o;MALE;No;Yes
WGQXJBGP;79;199;53;1964-05-07;a l;FEMALE;No;Yes
ROD816AV;114;199;12;2005-09-27;c l;FEMALE;Yes;No
ANJPP806;70;166;28;1989-07-22;b g;FEMALE;Yes;Yes
STIXOSWU;62;160;39;1978-10-28;c o;FEMALE;Yes;No
9MI9R7TM;79;180;14;2003-04-12;j l;MALE;No;No
VBT7PJJB;75;184;48;1970-01-06;j l;MALE;No;Yes
48BNP733;95;191;29;1988-06-04;t g;MALE;No;Yes
7Q3XBS5L;60;185;26;1992-01-28;c l;FEMALE;Yes;No
USBPMF6W;55;177;64;1953-11-23;b g;FEMALE;Yes;Yes
JKSM4GJ5;49;164;61;1956-03-13;t o;MALE;Yes;No
E0T7T30Q;91;193;24;1993-11-26;b l;FEMALE;Yes;Yes
U3D8I5F9;124;194;71;1946-12-04;t l;MALE;No;No
7AG65IL5;82;187;20;1998-01-29;c l;FEMALE;No;Yes
78V0UFZO;90;172;10;2007-05-20;k o;MALE;No;No
NITELRE6;85;181;78;1940-02-10;j o;MALE;No;No
YNTEHNW6;102;174;39;1979-01-23;j o;MALE;Yes;Yes
P5IQQ3FV;97;176;18;1999-03-25;k g;MALE;Yes;No
ATBW6S0Z;78;167;45;1972-12-20;k g;MALE;Yes;Yes
DAKA1O5C;102;198;56;1961-08-26;b l;FEMALE;Yes;Yes
LS2RPPH3;68;195;27;1990-03-04;c l;FEMALE;Yes;No
92Z2E61J;53;162;63;1954-05-02;c l;FEMALE;Yes;No
O7IV475E;37;160;64;1953-07-23;a g;FEMALE;Yes;Yes
3UXJ0G4R;66;178;14;2003-07-01;b g;FEMALE;Yes;Yes
9JLEAQCW;69;160;28;1989-06-20;c l;FEMALE;No;No
TZB4JAQE;93;193;47;1970-04-08;t l;MALE;Yes;No
B2XR3BPO;57;171;53;1964-07-01;a l;FEMALE;No;Yes
H7T5T0KT;90;168;45;1973-01-31;j g;MALE;No;Yes
M8QY7MIR;94;180;56;1961-04-29;j o;MALE;No;Yes
DY9ER4UI;71;190;53;1964-06-15;c o;FEMALE;Yes;No
4PUDZGSP;122;200;66;1951-08-07;k o;MALE;Yes;No
L5CBD2MW;45;163;41;1976-12-22;b o;FEMALE;Yes;Yes
60OFAL1I;112;195;75;1943-01-08;k g;MALE;No;No
XQ2SAM8X;49;179;14;2003-12-01;c l;FEMALE;Yes;Yes
6KVWQEVW;65;194;70;1947-10-20;b l;FEMALE;No;No
KDQH2UK9;99;184;13;2004-09-02;a o;FEMALE;Yes;Yes
RLPHUM62;56;168;56;1961-08-06;t l;MALE;No;No
4KK1ANOF;68;198;53;1964-07-06;c l;FEMALE;No;No
16O22BUI;78;167;15;2002-07-04;t o;MALE;Yes;No
D5JDHK4Q;61;170;30;1987-02-28;j l;MALE;Yes;No
ZFHI7SJW;77;192;60;1957-12-30;a o;FEMALE;Yes;Yes
6QB9YCK4;92;193;57;1960-09-03;j l;MALE;Yes;No
Z2OT5WCO;72;179;38;1979-04-24;j o;MALE;Yes;Yes
V7C5FR6T;70;166;22;1995-05-04;c o;FEMALE;No;Yes
65IJ7SAJ;95;184;74;1943-04-06;b o;FEMALE;No;Yes
6H2FT0QY;61;176;28;1989-07-21;j l;MALE;No;No
Y14YYFA0;88;185;49;1968-09-20;a l;FEMALE;Yes;Yes
MGSY2RL5;70;169;65;1953-01-01;c g;FEMALE;Yes;Yes
FRER746J;65;183;37;1980-05-22;j l;MALE;Yes;No
KCQ8NJR2;98;186;18;1999-05-02;b o;FEMALE;Yes;Yes
V9PR2TPG;81;180;47;1971-01-29;k g;MALE;Yes;Yes
2Q8XGV1R;99;194;13;2004-07-31;j o;MALE;Yes;No
